stockist_code,year,month,month_label,pdf_file_count,total_pages,single_page_pdf_count,multi_page_pdf_count,unreadable_pdf_count,page_1_count,page_2_count,page_3_count,page_4_plus_count,max_pages_in_a_pdf,avg_pages_per_pdf
10015810,2025,12,2025-12,1,10,0,1,0,0,0,0,1,10,10.0
10015810,2026,2,2026-02,1,10,0,1,0,0,0,0,1,10,10.0
10015817,2026,2,2026-02,1,11,0,1,0,0,0,0,1,11,11.0
10015818,2025,12,2025-12,1,35,0,1,0,0,0,0,1,35,35.0
10015818,2026,1,2026-01,1,35,0,1,0,0,0,0,1,35,35.0
10015818,2026,2,2026-02,1,35,0,1,0,0,0,0,1,35,35.0
10015818,2026,3,2026-03,1,30,0,1,0,0,0,0,1,30,30.0
10015823,2025,12,2025-12,1,3,0,1,0,0,0,1,0,3,3.0
10015823,2026,2,2026-02,4,5,3,1,0,3,1,0,0,2,1.25
10015824,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10015824,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10015824,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10015825,2026,2,2026-02,1,9,0,1,0,0,0,0,1,9,9.0
10015833,2026,1,2026-01,1,10,0,1,0,0,0,0,1,10,10.0
10015833,2026,2,2026-02,1,10,0,1,0,0,0,0,1,10,10.0
10015851,2026,1,2026-01,1,4,0,1,0,0,0,0,1,4,4.0
10015851,2026,2,2026-02,1,4,0,1,0,0,0,0,1,4,4.0
10015860,2026,1,2026-01,2,18,0,2,0,0,0,0,2,9,9.0
10015860,2026,2,2026-02,1,9,0,1,0,0,0,0,1,9,9.0
10015860,2026,3,2026-03,1,9,0,1,0,0,0,0,1,9,9.0
10015865,2025,12,2025-12,1,6,0,1,0,0,0,0,1,6,6.0
10015865,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10015887,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10015887,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10015909,2026,1,2026-01,1,6,0,1,0,0,0,0,1,6,6.0
10015911,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10015911,2026,3,2026-03,2,2,2,0,0,2,0,0,0,1,1.0
10015925,2025,12,2025-12,3,4,2,1,0,2,1,0,0,2,1.33
10015925,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10015925,2026,2,2026-02,5,5,5,0,0,5,0,0,0,1,1.0
10015925,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10015945,2026,1,2026-01,1,2,0,1,0,0,1,0,0,2,2.0
10015945,2026,2,2026-02,1,2,0,1,0,0,1,0,0,2,2.0
10015945,2026,3,2026-03,1,2,0,1,0,0,1,0,0,2,2.0
10015947,2026,2,2026-02,1,5,0,1,0,0,0,0,1,5,5.0
10015947,2026,3,2026-03,1,5,0,1,0,0,0,0,1,5,5.0
10015969,2026,1,2026-01,2,2,2,0,0,2,0,0,0,1,1.0
10015969,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10015969,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10016006,2026,2,2026-02,1,4,0,1,0,0,0,0,1,4,4.0
10016009,2026,2,2026-02,1,4,0,1,0,0,0,0,1,4,4.0
10016009,2026,3,2026-03,1,5,0,1,0,0,0,0,1,5,5.0
10016023,2025,12,2025-12,2,6,0,2,0,0,0,2,0,3,3.0
10016023,2026,1,2026-01,2,7,0,2,0,0,0,1,1,4,3.5
10016023,2026,2,2026-02,2,6,0,2,0,0,1,0,1,4,3.0
10016023,2026,3,2026-03,2,5,0,2,0,0,1,1,0,3,2.5
10016033,2025,12,2025-12,1,5,0,1,0,0,0,0,1,5,5.0
10016033,2026,1,2026-01,2,13,0,2,0,0,0,0,2,8,6.5
10016033,2026,2,2026-02,3,15,0,3,0,0,1,0,2,8,5.0
10016033,2026,3,2026-03,2,13,0,2,0,0,0,0,2,8,6.5
10016034,2025,12,2025-12,1,2,0,1,0,0,1,0,0,2,2.0
10016034,2026,1,2026-01,1,2,0,1,0,0,1,0,0,2,2.0
10016034,2026,2,2026-02,2,4,0,2,0,0,2,0,0,2,2.0
10016060,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10016088,2025,12,2025-12,1,8,0,1,0,0,0,0,1,8,8.0
10016100,2026,2,2026-02,1,3,0,1,0,0,0,1,0,3,3.0
10016110,2025,12,2025-12,2,7,0,2,0,0,0,1,1,4,3.5
10016110,2026,1,2026-01,5,15,1,4,0,1,0,2,2,4,3.0
10016110,2026,3,2026-03,3,10,1,2,0,1,0,0,2,5,3.33
10016136,2026,1,2026-01,1,4,0,1,0,0,0,0,1,4,4.0
10016136,2026,2,2026-02,1,4,0,1,0,0,0,0,1,4,4.0
10016136,2026,3,2026-03,1,4,0,1,0,0,0,0,1,4,4.0
10016160,2025,12,2025-12,1,7,0,1,0,0,0,0,1,7,7.0
10016160,2026,1,2026-01,1,8,0,1,0,0,0,0,1,8,8.0
10016160,2026,3,2026-03,1,8,0,1,0,0,0,0,1,8,8.0
10016166,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10016166,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10016200,2026,2,2026-02,1,6,0,1,0,0,0,0,1,6,6.0
10016209,2025,12,2025-12,1,16,0,1,0,0,0,0,1,16,16.0
10016209,2026,1,2026-01,2,19,0,2,0,0,0,1,1,16,9.5
10016209,2026,2,2026-02,1,15,0,1,0,0,0,0,1,15,15.0
10016209,2026,3,2026-03,1,3,0,1,0,0,0,1,0,3,3.0
10016233,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10016252,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10016264,2026,1,2026-01,1,3,0,1,0,0,0,1,0,3,3.0
10016266,2026,1,2026-01,2,12,0,2,0,0,0,0,2,6,6.0
10016266,2026,3,2026-03,1,6,0,1,0,0,0,0,1,6,6.0
10016290,2025,12,2025-12,1,3,0,1,0,0,0,1,0,3,3.0
10016290,2026,1,2026-01,1,7,0,1,0,0,0,0,1,7,7.0
10016290,2026,2,2026-02,1,3,0,1,0,0,0,1,0,3,3.0
10016295,2025,12,2025-12,1,5,0,1,0,0,0,0,1,5,5.0
10016295,2026,1,2026-01,3,12,0,3,0,0,0,1,2,5,4.0
10016295,2026,2,2026-02,3,9,0,3,0,0,0,3,0,3,3.0
10016295,2026,3,2026-03,1,3,0,1,0,0,0,1,0,3,3.0
10016304,2026,2,2026-02,1,8,0,1,0,0,0,0,1,8,8.0
10016381,2025,12,2025-12,1,9,0,1,0,0,0,0,1,9,9.0
10016381,2026,2,2026-02,1,3,0,1,0,0,0,1,0,3,3.0
10016450,2026,1,2026-01,3,21,0,3,0,0,0,0,3,7,7.0
10016455,2026,2,2026-02,2,12,0,2,0,0,0,0,2,6,6.0
10016464,2026,2,2026-02,1,7,0,1,0,0,0,0,1,7,7.0
10016473,2026,2,2026-02,2,2,2,0,0,2,0,0,0,1,1.0
10016473,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10016483,2025,12,2025-12,1,3,0,1,0,0,0,1,0,3,3.0
10016483,2026,2,2026-02,1,3,0,1,0,0,0,1,0,3,3.0
10016487,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10016490,2026,1,2026-01,1,5,0,1,0,0,0,0,1,5,5.0
10016490,2026,2,2026-02,1,4,0,1,0,0,0,0,1,4,4.0
10016539,2026,1,2026-01,1,3,0,1,0,0,0,1,0,3,3.0
10016550,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10016550,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10016555,2026,2,2026-02,1,4,0,1,0,0,0,0,1,4,4.0
10016614,2025,12,2025-12,1,4,0,1,0,0,0,0,1,4,4.0
10016614,2026,1,2026-01,2,28,0,2,0,0,0,0,2,24,14.0
10016614,2026,2,2026-02,2,24,0,2,0,0,0,0,2,20,12.0
10016614,2026,3,2026-03,2,24,0,2,0,0,0,0,2,20,12.0
10016624,2026,2,2026-02,3,3,3,0,0,3,0,0,0,1,1.0
10016631,2026,1,2026-01,1,6,0,1,0,0,0,0,1,6,6.0
10016631,2026,3,2026-03,1,6,0,1,0,0,0,0,1,6,6.0
10016641,2025,12,2025-12,17,146,0,17,0,0,0,0,17,18,8.59
10016641,2026,1,2026-01,33,303,0,33,0,0,1,1,31,20,9.18
10016641,2026,2,2026-02,30,260,0,30,0,0,0,0,30,19,8.67
10016641,2026,3,2026-03,20,143,0,20,0,0,0,2,18,18,7.15
10016666,2025,12,2025-12,1,3,0,1,0,0,0,1,0,3,3.0
10016676,2025,12,2025-12,1,6,0,1,0,0,0,0,1,6,6.0
10016676,2026,3,2026-03,1,6,0,1,0,0,0,0,1,6,6.0
10016677,2025,12,2025-12,1,4,0,1,0,0,0,0,1,4,4.0
10016680,2025,12,2025-12,1,13,0,1,0,0,0,0,1,13,13.0
10016680,2026,2,2026-02,1,13,0,1,0,0,0,0,1,13,13.0
10016687,2025,12,2025-12,1,14,0,1,0,0,0,0,1,14,14.0
10016687,2026,2,2026-02,1,14,0,1,0,0,0,0,1,14,14.0
10016687,2026,3,2026-03,1,14,0,1,0,0,0,0,1,14,14.0
10016699,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10016735,2026,2,2026-02,1,8,0,1,0,0,0,0,1,8,8.0
10016745,2026,2,2026-02,5,7,4,1,0,4,0,1,0,3,1.4
10016745,2026,3,2026-03,1,3,0,1,0,0,0,1,0,3,3.0
10016757,2025,12,2025-12,1,19,0,1,0,0,0,0,1,19,19.0
10016757,2026,1,2026-01,2,25,0,2,0,0,0,0,2,20,12.5
10016757,2026,2,2026-02,4,52,0,4,0,0,0,0,4,20,13.0
10016757,2026,3,2026-03,2,28,0,2,0,0,0,0,2,22,14.0
10016763,2025,12,2025-12,1,5,0,1,0,0,0,0,1,5,5.0
10016763,2026,2,2026-02,1,5,0,1,0,0,0,0,1,5,5.0
10016763,2026,3,2026-03,1,5,0,1,0,0,0,0,1,5,5.0
10016769,2026,2,2026-02,2,7,0,2,0,0,1,0,1,5,3.5
10016778,2026,1,2026-01,1,9,0,1,0,0,0,0,1,9,9.0
10016778,2026,2,2026-02,1,6,0,1,0,0,0,0,1,6,6.0
10016835,2026,2,2026-02,1,8,0,1,0,0,0,0,1,8,8.0
10016835,2026,3,2026-03,1,8,0,1,0,0,0,0,1,8,8.0
10016840,2026,1,2026-01,21,21,21,0,0,21,0,0,0,1,1.0
10016840,2026,2,2026-02,20,20,20,0,0,20,0,0,0,1,1.0
10016884,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10016894,2026,2,2026-02,1,2,0,1,0,0,1,0,0,2,2.0
10016904,2026,3,2026-03,1,3,0,1,0,0,0,1,0,3,3.0
10016912,2026,3,2026-03,1,2,0,1,0,0,1,0,0,2,2.0
10016914,2026,3,2026-03,1,5,0,1,0,0,0,0,1,5,5.0
10016925,2025,12,2025-12,4,12,0,4,0,0,0,4,0,3,3.0
10016925,2026,1,2026-01,2,6,0,2,0,0,0,2,0,3,3.0
10016925,2026,2,2026-02,5,15,0,5,0,0,0,5,0,3,3.0
10016925,2026,3,2026-03,3,9,0,3,0,0,0,3,0,3,3.0
10016938,2025,12,2025-12,1,2,0,1,0,0,1,0,0,2,2.0
10016938,2026,1,2026-01,1,2,0,1,0,0,1,0,0,2,2.0
10016938,2026,2,2026-02,1,2,0,1,0,0,1,0,0,2,2.0
10016939,2025,12,2025-12,3,9,0,3,0,0,0,3,0,3,3.0
10016939,2026,1,2026-01,5,15,0,5,0,0,0,5,0,3,3.0
10016939,2026,2,2026-02,4,12,0,4,0,0,0,4,0,3,3.0
10016939,2026,3,2026-03,3,9,0,3,0,0,0,3,0,3,3.0
10016943,2026,1,2026-01,3,12,0,3,0,0,0,0,3,4,4.0
10016943,2026,2,2026-02,4,16,0,4,0,0,0,0,4,4,4.0
10016943,2026,3,2026-03,3,12,0,3,0,0,0,0,3,4,4.0
10016944,2025,12,2025-12,1,4,0,1,0,0,0,0,1,4,4.0
10016944,2026,1,2026-01,1,4,0,1,0,0,0,0,1,4,4.0
10017008,2026,2,2026-02,1,3,0,1,0,0,0,1,0,3,3.0
10017024,2026,2,2026-02,2,7,0,2,0,0,0,1,1,4,3.5
10017047,2025,12,2025-12,2,26,0,2,0,0,0,0,2,13,13.0
10017047,2026,1,2026-01,1,13,0,1,0,0,0,0,1,13,13.0
10017047,2026,3,2026-03,1,14,0,1,0,0,0,0,1,14,14.0
10017060,2026,1,2026-01,4,4,4,0,0,4,0,0,0,1,1.0
10017060,2026,2,2026-02,4,4,4,0,0,4,0,0,0,1,1.0
10017060,2026,3,2026-03,2,2,2,0,0,2,0,0,0,1,1.0
10017062,2025,12,2025-12,1,9,0,1,0,0,0,0,1,9,9.0
10017062,2026,2,2026-02,1,9,0,1,0,0,0,0,1,9,9.0
10017062,2026,3,2026-03,1,9,0,1,0,0,0,0,1,9,9.0
10017074,2026,1,2026-01,3,6,0,3,0,0,3,0,0,2,2.0
10017074,2026,2,2026-02,3,9,0,3,0,0,0,3,0,3,3.0
10017074,2026,3,2026-03,2,5,0,2,0,0,1,1,0,3,2.5
10017113,2025,12,2025-12,3,51,0,3,0,0,0,0,3,17,17.0
10017113,2026,1,2026-01,1,16,0,1,0,0,0,0,1,16,16.0
10017113,2026,2,2026-02,1,32,0,1,0,0,0,0,1,32,32.0
10017146,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10017146,2026,1,2026-01,1,6,0,1,0,0,0,0,1,6,6.0
10017178,2025,12,2025-12,1,22,0,1,0,0,0,0,1,22,22.0
10017178,2026,3,2026-03,1,23,0,1,0,0,0,0,1,23,23.0
10017215,2025,12,2025-12,1,8,0,1,0,0,0,0,1,8,8.0
10017215,2026,1,2026-01,1,8,0,1,0,0,0,0,1,8,8.0
10017215,2026,2,2026-02,1,8,0,1,0,0,0,0,1,8,8.0
10017237,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10017277,2025,12,2025-12,2,10,1,1,0,1,0,0,1,9,5.0
10017277,2026,2,2026-02,1,9,0,1,0,0,0,0,1,9,9.0
10017277,2026,3,2026-03,1,9,0,1,0,0,0,0,1,9,9.0
10017282,2026,2,2026-02,8,9,7,1,0,7,1,0,0,2,1.12
10017301,2026,2,2026-02,3,15,1,2,0,1,0,0,2,9,5.0
10017301,2026,3,2026-03,6,32,2,4,0,2,0,0,4,10,5.33
10017312,2026,1,2026-01,1,5,0,1,0,0,0,0,1,5,5.0
10017312,2026,2,2026-02,1,3,0,1,0,0,0,1,0,3,3.0
10017325,2026,2,2026-02,2,9,0,2,0,0,0,1,1,6,4.5
10017328,2026,2,2026-02,2,23,0,2,0,0,0,0,2,12,11.5
10017336,2026,1,2026-01,1,7,0,1,0,0,0,0,1,7,7.0
10017350,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10017371,2025,12,2025-12,1,14,0,1,0,0,0,0,1,14,14.0
10017371,2026,1,2026-01,1,14,0,1,0,0,0,0,1,14,14.0
10017371,2026,2,2026-02,2,26,0,2,0,0,0,0,2,13,13.0
10017389,2025,12,2025-12,3,8,0,3,0,0,2,0,1,4,2.67
10017389,2026,1,2026-01,3,3,3,0,0,3,0,0,0,1,1.0
10017389,2026,2,2026-02,2,4,0,2,0,0,2,0,0,2,2.0
10017389,2026,3,2026-03,2,4,0,2,0,0,2,0,0,2,2.0
10017391,2026,1,2026-01,1,3,0,1,0,0,0,1,0,3,3.0
10017391,2026,2,2026-02,1,3,0,1,0,0,0,1,0,3,3.0
10017416,2025,12,2025-12,22,48,0,22,0,0,20,0,2,4,2.18
10017416,2026,1,2026-01,18,38,0,18,0,0,17,0,1,4,2.11
10017416,2026,3,2026-03,16,36,0,16,0,0,14,0,2,4,2.25
10017426,2026,1,2026-01,1,4,0,1,0,0,0,0,1,4,4.0
10017426,2026,2,2026-02,1,3,0,1,0,0,0,1,0,3,3.0
10017426,2026,3,2026-03,1,3,0,1,0,0,0,1,0,3,3.0
10017442,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10017442,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10017445,2025,12,2025-12,2,21,0,2,0,0,0,0,2,13,10.5
10017445,2026,1,2026-01,1,21,0,1,0,0,0,0,1,21,21.0
10017445,2026,2,2026-02,2,41,0,2,0,0,0,0,2,21,20.5
10017445,2026,3,2026-03,1,22,0,1,0,0,0,0,1,22,22.0
10017481,2026,1,2026-01,1,3,0,1,0,0,0,1,0,3,3.0
10017481,2026,2,2026-02,1,15,0,1,0,0,0,0,1,15,15.0
10017481,2026,3,2026-03,1,15,0,1,0,0,0,0,1,15,15.0
10017544,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10017544,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10017549,2025,12,2025-12,2,16,0,2,0,0,0,0,2,8,8.0
10017549,2026,1,2026-01,1,8,0,1,0,0,0,0,1,8,8.0
10017549,2026,2,2026-02,1,8,0,1,0,0,0,0,1,8,8.0
10017560,2026,1,2026-01,1,7,0,1,0,0,0,0,1,7,7.0
10017560,2026,2,2026-02,2,16,0,2,0,0,0,0,2,8,8.0
10017560,2026,3,2026-03,2,16,0,2,0,0,0,0,2,8,8.0
10017595,2026,1,2026-01,1,4,0,1,0,0,0,0,1,4,4.0
10017595,2026,3,2026-03,1,2,0,1,0,0,1,0,0,2,2.0
10017733,2025,12,2025-12,1,11,0,1,0,0,0,0,1,11,11.0
10017733,2026,1,2026-01,1,11,0,1,0,0,0,0,1,11,11.0
10017733,2026,2,2026-02,1,11,0,1,0,0,0,0,1,11,11.0
10017756,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10017936,2025,12,2025-12,1,12,0,1,0,0,0,0,1,12,12.0
10017936,2026,1,2026-01,1,12,0,1,0,0,0,0,1,12,12.0
10017936,2026,2,2026-02,1,12,0,1,0,0,0,0,1,12,12.0
10018189,2025,12,2025-12,1,5,0,1,0,0,0,0,1,5,5.0
10018189,2026,2,2026-02,1,5,0,1,0,0,0,0,1,5,5.0
10018189,2026,3,2026-03,1,4,0,1,0,0,0,0,1,4,4.0
10018344,2026,1,2026-01,4,7,3,1,0,3,0,0,1,4,1.75
10018344,2026,2,2026-02,6,9,5,1,0,5,0,0,1,4,1.5
10018344,2026,3,2026-03,2,2,2,0,0,2,0,0,0,1,1.0
10018425,2026,1,2026-01,1,2,0,1,0,0,1,0,0,2,2.0
10018435,2025,12,2025-12,3,26,1,2,0,1,0,0,2,17,8.67
10018435,2026,1,2026-01,1,60,0,1,0,0,0,0,1,60,60.0
10018435,2026,2,2026-02,1,25,0,1,0,0,0,0,1,25,25.0
10018435,2026,3,2026-03,1,24,0,1,0,0,0,0,1,24,24.0
10018456,2026,2,2026-02,1,14,0,1,0,0,0,0,1,14,14.0
10018541,2025,12,2025-12,6,18,2,4,0,2,0,1,3,5,3.0
10018541,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10018541,2026,2,2026-02,4,11,2,2,0,2,0,0,2,5,2.75
10018541,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10018550,2025,12,2025-12,1,5,0,1,0,0,0,0,1,5,5.0
10018550,2026,1,2026-01,1,5,0,1,0,0,0,0,1,5,5.0
10018550,2026,2,2026-02,1,5,0,1,0,0,0,0,1,5,5.0
10018550,2026,3,2026-03,1,6,0,1,0,0,0,0,1,6,6.0
10018576,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10018593,2026,2,2026-02,5,10,0,5,0,0,5,0,0,2,2.0
10018593,2026,3,2026-03,3,6,0,3,0,0,3,0,0,2,2.0
10018595,2026,1,2026-01,2,2,2,0,0,2,0,0,0,1,1.0
10018595,2026,2,2026-02,5,5,5,0,0,5,0,0,0,1,1.0
10018595,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10018598,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10018613,2026,2,2026-02,2,16,0,2,0,0,0,0,2,8,8.0
10018617,2026,1,2026-01,1,3,0,1,0,0,0,1,0,3,3.0
10018751,2026,2,2026-02,1,2,0,1,0,0,1,0,0,2,2.0
10018776,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10018776,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10018853,2025,12,2025-12,64,300,0,64,0,0,0,50,14,15,4.69
10018853,2026,1,2026-01,56,262,0,56,0,0,0,44,12,15,4.68
10018853,2026,2,2026-02,48,240,0,48,0,0,0,36,12,27,5.0
10018853,2026,3,2026-03,16,104,0,16,0,0,0,10,6,27,6.5
10019316,2026,2,2026-02,2,14,0,2,0,0,0,0,2,9,7.0
10019477,2025,12,2025-12,1,2,0,1,0,0,1,0,0,2,2.0
10019477,2026,1,2026-01,1,2,0,1,0,0,1,0,0,2,2.0
10019477,2026,2,2026-02,1,2,0,1,0,0,1,0,0,2,2.0
10019477,2026,3,2026-03,1,2,0,1,0,0,1,0,0,2,2.0
10019478,2025,12,2025-12,2,2,2,0,0,2,0,0,0,1,1.0
10019478,2026,1,2026-01,4,4,4,0,0,4,0,0,0,1,1.0
10019478,2026,2,2026-02,2,2,2,0,0,2,0,0,0,1,1.0
10019478,2026,3,2026-03,2,2,2,0,0,2,0,0,0,1,1.0
10019492,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10019492,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10019680,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10019682,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10019682,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10019739,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10019739,2026,2,2026-02,16,16,16,0,0,16,0,0,0,1,1.0
10020907,2026,2,2026-02,15,15,15,0,0,15,0,0,0,1,1.0
10020907,2026,3,2026-03,15,15,15,0,0,15,0,0,0,1,1.0
10020938,2026,1,2026-01,1,2,0,1,0,0,1,0,0,2,2.0
10021018,2025,12,2025-12,2,3,1,1,0,1,1,0,0,2,1.5
10021018,2026,1,2026-01,2,3,1,1,0,1,1,0,0,2,1.5
10021062,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10021062,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10021062,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10021235,2026,1,2026-01,2,2,2,0,0,2,0,0,0,1,1.0
10021235,2026,2,2026-02,13,22,9,4,0,9,2,1,1,6,1.69
10021235,2026,3,2026-03,9,17,6,3,0,6,1,1,1,6,1.89
10021281,2026,1,2026-01,1,11,0,1,0,0,0,0,1,11,11.0
10021281,2026,2,2026-02,1,11,0,1,0,0,0,0,1,11,11.0
10021281,2026,3,2026-03,2,12,0,2,0,0,0,0,2,7,6.0
10021304,2026,1,2026-01,1,2,0,1,0,0,1,0,0,2,2.0
10021304,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10021304,2026,3,2026-03,1,2,0,1,0,0,1,0,0,2,2.0
10021564,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10021564,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10021653,2026,1,2026-01,1,2,0,1,0,0,1,0,0,2,2.0
10021653,2026,2,2026-02,1,2,0,1,0,0,1,0,0,2,2.0
10021653,2026,3,2026-03,1,2,0,1,0,0,1,0,0,2,2.0
10021908,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10021918,2025,12,2025-12,5,5,5,0,0,5,0,0,0,1,1.0
10021918,2026,1,2026-01,3,3,3,0,0,3,0,0,0,1,1.0
10021918,2026,2,2026-02,6,6,6,0,0,6,0,0,0,1,1.0
10021918,2026,3,2026-03,4,4,4,0,0,4,0,0,0,1,1.0
10021923,2026,2,2026-02,8,8,8,0,0,8,0,0,0,1,1.0
10021923,2026,3,2026-03,8,8,8,0,0,8,0,0,0,1,1.0
10021930,2025,12,2025-12,1,7,0,1,0,0,0,0,1,7,7.0
10022245,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10022260,2026,2,2026-02,1,2,0,1,0,0,1,0,0,2,2.0
10022260,2026,3,2026-03,1,2,0,1,0,0,1,0,0,2,2.0
10022272,2025,12,2025-12,12,14,11,1,0,11,0,1,0,3,1.17
10022272,2026,1,2026-01,13,15,12,1,0,12,0,1,0,3,1.15
10022272,2026,2,2026-02,12,14,11,1,0,11,0,1,0,3,1.17
10022272,2026,3,2026-03,12,14,11,1,0,11,0,1,0,3,1.17
10022300,2026,1,2026-01,8,8,8,0,0,8,0,0,0,1,1.0
10022300,2026,2,2026-02,5,7,4,1,0,4,0,1,0,3,1.4
10022345,2026,1,2026-01,2,2,2,0,0,2,0,0,0,1,1.0
10022345,2026,2,2026-02,11,11,11,0,0,11,0,0,0,1,1.0
10022345,2026,3,2026-03,4,4,4,0,0,4,0,0,0,1,1.0
10022366,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10022430,2025,12,2025-12,1,14,0,1,0,0,0,0,1,14,14.0
10022470,2025,12,2025-12,1,3,0,1,0,0,0,1,0,3,3.0
10022470,2026,1,2026-01,5,15,0,5,0,0,0,5,0,3,3.0
10022470,2026,2,2026-02,5,15,0,5,0,0,0,5,0,3,3.0
10022470,2026,3,2026-03,3,9,0,3,0,0,0,3,0,3,3.0
10022489,2026,1,2026-01,3,12,0,3,0,0,0,0,3,4,4.0
10022489,2026,2,2026-02,4,16,0,4,0,0,0,0,4,4,4.0
10022489,2026,3,2026-03,2,8,0,2,0,0,0,0,2,4,4.0
10022490,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10022498,2026,2,2026-02,6,9,4,2,0,4,1,1,0,3,1.5
10022539,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10022539,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10022539,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10022539,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10022659,2025,12,2025-12,1,2,0,1,0,0,1,0,0,2,2.0
10022714,2025,12,2025-12,1,29,0,1,0,0,0,0,1,29,29.0
10022714,2026,2,2026-02,54,63,45,9,0,45,9,0,0,2,1.17
10022754,2026,1,2026-01,1,9,0,1,0,0,0,0,1,9,9.0
10022754,2026,2,2026-02,1,3,0,1,0,0,0,1,0,3,3.0
10022754,2026,3,2026-03,1,3,0,1,0,0,0,1,0,3,3.0
10022777,2025,12,2025-12,2,2,2,0,0,2,0,0,0,1,1.0
10022777,2026,2,2026-02,2,2,2,0,0,2,0,0,0,1,1.0
10022866,2025,12,2025-12,12,12,12,0,0,12,0,0,0,1,1.0
10022866,2026,2,2026-02,6,6,6,0,0,6,0,0,0,1,1.0
10022897,2026,1,2026-01,1,26,0,1,0,0,0,0,1,26,26.0
10022904,2026,2,2026-02,1,5,0,1,0,0,0,0,1,5,5.0
10022904,2026,3,2026-03,2,14,0,2,0,0,0,0,2,9,7.0
10022923,2026,3,2026-03,1,4,0,1,0,0,0,0,1,4,4.0
10022935,2025,12,2025-12,7,15,6,1,0,6,0,0,1,9,2.14
10022935,2026,1,2026-01,3,11,2,1,0,2,0,0,1,9,3.67
10022935,2026,2,2026-02,5,5,5,0,0,5,0,0,0,1,1.0
10022935,2026,3,2026-03,2,2,2,0,0,2,0,0,0,1,1.0
